date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:17:56	198475/198475	---MCZ	200	added ('OK')	text/javascript	etag:W/001949469-18EA88205BB	https://cdn.decibelinsight.net/i/14121/1135502/di.js	E:/Website1/samclone/cdn.decibelinsight.net/i/14121/1135502/di.js	(from https://gt/in/web/search-orders/)
15:17:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:47:57%20GMT	http://gt/in/support/mobile-devices/how-to-enable-call-waiting-in-samsung-smartphones-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/how-to-enable-call-waiting-in-samsung-smartphones-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:17:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:47:57%20GMT	http://gt/in/support/mobile-devices/change-the-ringtone-on-a-samsung-phone-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/change-the-ringtone-on-a-samsung-phone-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:17:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:47:58%20GMT	http://gt/in/support/mobile-devices/transfer-data-from-an-iphone-to-a-new-galaxy-device-with-smart-switch-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/transfer-data-from-an-iphone-to-a-new-galaxy-device-with-smart-switch-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:17:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:47:58%20GMT	http://gt/in/support/mobile-devices/galaxy-watch-how-to-connect-with-mobile-device-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/galaxy-watch-how-to-connect-with-mobile-device-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:17:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:47:58%20GMT	http://gt/in/support/mobile-devices/what-to-do-when-your-galaxy-device-is-unable-to-make-or-receive-calls-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/what-to-do-when-your-galaxy-device-is-unable-to-make-or-receive-calls-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:17:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:47:59%20GMT	http://gt/in/support/mobile-devices/block-calls-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/block-calls-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:17:58	31051/31051	---MCZ	200	added ('OK')	application/javascript	date:Thu,%2014%20Mar%202024%2015:43:31%20GMT	https://developers.google.com/maps/documentation/javascript/examples/markerclusterer/markerclusterer.js	E:/Website1/samclone/developers.google.com/maps/documentation/javascript/examples/markerclusterer/markerclusterer.js	(from https://gt/in/web/search-orders/)
15:17:58	221055/221055	---MCZ	200	added ('OK')	application/javascript	etag:W/%22fd39294953f824d6d62c2755df8e8a78%22	https://cdn.moengage.com/webpush/moe_webSdk.min.latest.js	E:/Website1/samclone/cdn.moengage.com/webpush/moe_webSdk.min.latest.js	(from https://gt/in/web/search-orders/)
15:18:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:47:59%20GMT	http://gt/in/support/mobile-devices/wireless-charging-for-your-galaxy-devices-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/wireless-charging-for-your-galaxy-devices-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:47:59%20GMT	http://gt/in/support/mobile-devices/samsung-smartphone-how-to-set-up-call-settings-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/samsung-smartphone-how-to-set-up-call-settings-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:00%20GMT	http://gt/in/support/mobile-devices/moisture-handling-tips-for-mobile-phones-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/moisture-handling-tips-for-mobile-phones-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:00	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Thu,%2004%20Apr%202024%2009:47:59%20GMT	https://www.googletagmanager.com/gtm.js?id=	E:/Website1/samclone/www.googletagmanager.com/gtm.6a75445.delayed	(from https://gt/in/web/search-orders/)
15:18:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:00%20GMT	http://gt/in/support/mobile-devices/how-to-fast-charge-your-galaxy-phone-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/how-to-fast-charge-your-galaxy-phone-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:00%20GMT	http://gt/in/support/mobile-devices/how-can-i-optimize-and-extend-the-battery-life-on-my-samsung-galaxy-smartphone-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/how-can-i-optimize-and-extend-the-battery-life-on-my-samsung-galaxy-smartphone-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:01%20GMT	http://gt/in/support/mobile-devices/galaxy-buds-light-status-of-battery-indicator-and-charging-case-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/galaxy-buds-light-status-of-battery-indicator-and-charging-case-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:00	386849/386849	---M-Z	200	added ('OK')	text/css	etag:W/%225e721-18e85510030%22	https://gt/in/web/dist/appcss~31ecd969.bc813d7bc5ec29c850ec.css	E:/Website1/samclone/gt/in/web/dist/appcss_31ecd969.bc813d7bc5ec29c850ec.css	(from https://gt/in/web/search-orders/)
15:18:00	765187/765187	---M-Z	200	added ('OK')	text/css	etag:W/%22bad03-18e85510030%22	https://gt/in/web/dist/appcss~aaccc120.384276bf12714f41c979.css	E:/Website1/samclone/gt/in/web/dist/appcss_aaccc120.384276bf12714f41c979.css	(from https://gt/in/web/search-orders/)
15:18:01	4133/4133	---M-Z	200	added ('OK')	text/css	etag:W/%221025-18e85510030%22	https://gt/in/web/dist/appcss~db373223.6dfc14ef6cfc4df1c854.css	E:/Website1/samclone/gt/in/web/dist/appcss_db373223.6dfc14ef6cfc4df1c854.css	(from https://gt/in/web/search-orders/)
15:18:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:01%20GMT	http://gt/in/support/mobile-devices/how-to-prevent-the-overheating-of-your-galaxy-device-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/how-to-prevent-the-overheating-of-your-galaxy-device-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:02%20GMT	http://gt/in/support/mobile-devices/galaxy-smartphones-back-up-the-gallery-app-to-samsung-cloud-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/galaxy-smartphones-back-up-the-gallery-app-to-samsung-cloud-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:02%20GMT	http://gt/in/support/mobile-devices/how-to-troubleshoot-software-update-issues-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/how-to-troubleshoot-software-update-issues-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:02%20GMT	http://gt/in/support/mobile-devices/samsung-galaxy-mobile-how-to-perform-a-factory-reset-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/samsung-galaxy-mobile-how-to-perform-a-factory-reset-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:03%20GMT	http://gt/in/support/mobile-devices/how-to-restart-the-device-when-freezed-or-hanged-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/how-to-restart-the-device-when-freezed-or-hanged-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:03%20GMT	http://gt/in/support/mobile-devices/how-to-remove-lock-screen-ads-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/how-to-remove-lock-screen-ads-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:04%20GMT	http://gt/in/support/mobile-devices/how-can-i-unlock-my-galaxy-device-if-i-forgot-the-security-pin-pattern-or-password-hin/	E:/Website1/samclone/gt/in/support/mobile-devices/how-can-i-unlock-my-galaxy-device-if-i-forgot-the-security-pin-pattern-or-password-hin/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:04%20GMT	http://gt/in/support/mobile-devices/find-my-mobile-use-to-locate-lock-or-wipe-galaxy-device-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/find-my-mobile-use-to-locate-lock-or-wipe-galaxy-device-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:06%20GMT	http://gt/in/support/mobile-devices/how-to-remove-or-disable-embedded-apps-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/how-to-remove-or-disable-embedded-apps-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:06%20GMT	http://gt/in/support/mobile-devices/samsung-galaxy-mobile-find-android-os-version-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/samsung-galaxy-mobile-find-android-os-version-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:07	785163/785163	---M-Z	200	added ('OK')	text/css	etag:W/%22bfb0b-18e85510030%22	https://gt/in/web/dist/appcss~da0849a2.c8423537f27da13237da.css	E:/Website1/samclone/gt/in/web/dist/appcss_da0849a2.c8423537f27da13237da.css	(from https://gt/in/web/search-orders/)
15:18:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:08%20GMT	http://gt/in/support/mobile-devices/how-to-block-accidental-touches-on-your-galaxy-smartphone-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/how-to-block-accidental-touches-on-your-galaxy-smartphone-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:08%20GMT	http://gt/in/support/mobile-devices/how-to-change-the-language-settings-of-each-app-in-your-galaxy-device-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/how-to-change-the-language-settings-of-each-app-in-your-galaxy-device-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:09	3104038/3104038	---M-Z	200	added ('OK')	text/css	etag:W/%222f5d26-18e85510030%22	https://gt/in/web/dist/appcss~be4fa582.8addca9e7314d1537df6.css	E:/Website1/samclone/gt/in/web/dist/appcss_be4fa582.8addca9e7314d1537df6.css	(from https://gt/in/web/search-orders/)
15:18:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:10%20GMT	http://gt/in/support/mobile-devices/unable-to-download-application-from-google-playstore-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/unable-to-download-application-from-google-playstore-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:10%20GMT	http://gt/in/support/mobile-devices/how-to-register-your-samsung-product-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/how-to-register-your-samsung-product-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:10%20GMT	http://gt/in/support/mobile-devices/how-do-i-clean-my-galaxy-phone-hindi/	E:/Website1/samclone/gt/in/support/mobile-devices/how-do-i-clean-my-galaxy-phone-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:10%20GMT	http://gt/in/support/tv-audio-video/what-earc-is-and-how-to-set-on-samsung-smart-tv-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/what-earc-is-and-how-to-set-on-samsung-smart-tv-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:10	606650/606650	---M-Z	200	added ('OK')	text/css	etag:W/%22941ba-18e85510030%22	https://gt/in/web/dist/appcss~16c62c38.65584747f4a1724521ca.css	E:/Website1/samclone/gt/in/web/dist/appcss_16c62c38.65584747f4a1724521ca.css	(from https://gt/in/web/search-orders/)
15:18:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:11%20GMT	http://gt/in/support/tv-audio-video/connect-devices-to-samsung-tv-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/connect-devices-to-samsung-tv-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:11%20GMT	http://gt/in/support/tv-audio-video/how-to-connect-a-soundbar-to-the-tv-using-bluetooth-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-connect-a-soundbar-to-the-tv-using-bluetooth-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:11%20GMT	http://gt/in/support/tv-audio-video/connect-tv-with-mobile-via-smartthings-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/connect-tv-with-mobile-via-smartthings-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:11%20GMT	http://gt/in/support/tv-audio-video/how-to-use-my-smartphone-as-tv-camera-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-use-my-smartphone-as-tv-camera-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:11%20GMT	http://gt/in/support/tv-audio-video/how-to-connect-external-audio-using-an-optical-cable-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-connect-external-audio-using-an-optical-cable-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:12%20GMT	http://gt/in/support/tv-audio-video/how-to-do-sound-mirroring-in-led-tv-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-do-sound-mirroring-in-led-tv-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:12%20GMT	http://gt/in/support/tv-audio-video/samsung-smart-tv-connect-the-one-connect-box-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/samsung-smart-tv-connect-the-one-connect-box-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:13%20GMT	http://gt/in/support/tv-audio-video/how-to-connect-a-keyboard-or-mouse-in-samsung-smart-tv-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-connect-a-keyboard-or-mouse-in-samsung-smart-tv-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:14%20GMT	http://gt/in/support/tv-audio-video/how-to-connect-a-tv-lcd-led-plasma-to-a-desktop-computer-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-connect-a-tv-lcd-led-plasma-to-a-desktop-computer-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:14%20GMT	http://gt/in/support/tv-audio-video/what-is-screen-mirroring-and-how-do-i-use-it-with-my-samsung-tv-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/what-is-screen-mirroring-and-how-do-i-use-it-with-my-samsung-tv-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:14	141256/141256	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2009:48:10%20GMT	https://gt/in/web/search-orders/ak.m	E:/Website1/samclone/gt/in/web/search-orders/ak.html	(from https://gt/in/web/search-orders/)
15:18:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:15%20GMT	http://gt/in/support/tv-audio-video/how-to-troubleshoot-internet-connectivity-for-samsung-tv-in-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-troubleshoot-internet-connectivity-for-samsung-tv-in-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:14	141255/141255	---MCZ	200	added ('OK')	text/html	date:Thu,%2004%20Apr%202024%2009:48:11%20GMT	https://gt/in/web/search-orders/ak.t	E:/Website1/samclone/gt/in/web/search-orders/ak-2.html	(from https://gt/in/web/search-orders/)
15:18:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:15%20GMT	http://gt/in/support/tv-audio-video/select-mode-after-connecting-an-input-device-to-samsung-tv-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/select-mode-after-connecting-an-input-device-to-samsung-tv-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:15	1299/1299	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22513-18e8550fc48%22	https://gt/in/web/dist/img/icon_bold_navigation_backward.31c5711.svg	E:/Website1/samclone/gt/in/web/dist/img/icon_bold_navigation_backward.31c5711.svg	(from https://gt/in/web/search-orders/)
15:18:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:15%20GMT	http://gt/in/support/tv-audio-video/how-to-connect-hdmi-cable-in-samsung-h-series-tv-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-connect-hdmi-cable-in-samsung-h-series-tv-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:15	1058/1058	---M-Z	200	added ('OK')	image/svg+xml	etag:W/%22422-18e8550fc48%22	https://gt/in/web/dist/img/icon_bold_action_delete.1dee7ae.svg	E:/Website1/samclone/gt/in/web/dist/img/icon_bold_action_delete.1dee7ae.svg	(from https://gt/in/web/search-orders/)
15:18:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:16%20GMT	http://gt/in/support/tv-audio-video/how-to-connect-a-soundbar-to-a-samsung-tv-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-connect-a-soundbar-to-a-samsung-tv-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:16%20GMT	http://gt/in/support/tv-audio-video/how-to-use-tap-view-and-multi-view-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-use-tap-view-and-multi-view-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:16	2406/2406	---M-Z	200	added ('OK')	application/javascript	etag:W/%22966-18e8550fc48%22	https://gt/in/web/appcss~31ecd969.js?versionKey=ca54777678135a3c0074	E:/Website1/samclone/gt/in/web/appcss_31ecd9699487.js	(from https://gt/in/web/search-orders/)
15:18:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:16%20GMT	http://gt/in/support/tv-audio-video/what-may-be-the-cause-of-half-screen-display-in-samsung-tv-in-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/what-may-be-the-cause-of-half-screen-display-in-samsung-tv-in-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:16	255976/255976	---M-Z	200	added ('OK')	application/javascript	etag:W/%223e7e8-18e85510030%22	https://gt/in/web/appcss~aaccc120.js?versionKey=5306eceb666418cf414f	E:/Website1/samclone/gt/in/web/appcss_aaccc1206d06.js	(from https://gt/in/web/search-orders/)
15:18:16	13460/13460	---M-Z	200	added ('OK')	application/javascript	etag:W/%223494-18e85510030%22	https://gt/in/web/appcss~db373223.js?versionKey=cdbf4537e1c8d234be3c	E:/Website1/samclone/gt/in/web/appcss_db37322319e3.js	(from https://gt/in/web/search-orders/)
15:18:16	974851/974851	---M-Z	200	added ('OK')	application/javascript	etag:W/%22ee003-18e85510030%22	https://gt/in/web/appcss~be4fa582.js?versionKey=a4935c19540627e7e22e	E:/Website1/samclone/gt/in/web/appcss_be4fa58266f7.js	(from https://gt/in/web/search-orders/)
15:18:16	333230/333230	---M-Z	200	added ('OK')	application/javascript	etag:W/%22515ae-18e85510030%22	https://gt/in/web/appcss~da0849a2.js?versionKey=73df90d9a41d7f4c64c6	E:/Website1/samclone/gt/in/web/appcss_da0849a2043e.js	(from https://gt/in/web/search-orders/)
15:18:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:17%20GMT	http://gt/in/support/tv-audio-video/how-to-enable-hdmi-uhd-color-in-series-6-4k-uhd-tv-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-enable-hdmi-uhd-color-in-series-6-4k-uhd-tv-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:18%20GMT	http://gt/in/support/tv-audio-video/why-does-samsung-tv-screen-turn-dark-while-watching-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/why-does-samsung-tv-screen-turn-dark-while-watching-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:18%20GMT	http://gt/in/support/tv-audio-video/2022-what-to-do-when-your-tv-screen-automatically-turns-off-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/2022-what-to-do-when-your-tv-screen-automatically-turns-off-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:18%20GMT	http://gt/in/support/tv-audio-video/how-to-clean-my-tv-screen-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-clean-my-tv-screen-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:18%20GMT	http://gt/in/support/tv-audio-video/television-no-picture-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/television-no-picture-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:18	1691/1691	---M-Z	200	added ('OK')	application/javascript	etag:W/%2269b-18e8550fc48%22	https://gt/in/web/appcss~16c62c38.js?versionKey=482e8cce53767bdfc952	E:/Website1/samclone/gt/in/web/appcss_16c62c38a993.js	(from https://gt/in/web/search-orders/)
15:18:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:19%20GMT	http://gt/in/support/tv-audio-video/what-is-eyecomfort-mode-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/what-is-eyecomfort-mode-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:18	495304/495304	---M-Z	200	added ('OK')	application/javascript	etag:W/%2278ec8-18e85510030%22	https://gt/in/web/vendor.js?versionKey=6cfff367011abfd14d24	E:/Website1/samclone/gt/in/web/vendor6635.js	(from https://gt/in/web/search-orders/)
15:18:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:20%20GMT	http://gt/in/support/tv-audio-video/frame-tv-how-to-upload-personal-photos-and-what-is-art-store-subscription-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/frame-tv-how-to-upload-personal-photos-and-what-is-art-store-subscription-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:19%20GMT	http://gt/in/support/tv-audio-video/how-to-delete-a-samsung-account-from-samsung-smart-tv-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-delete-a-samsung-account-from-samsung-smart-tv-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:20%20GMT	http://gt/in/support/tv-audio-video/how-to-apply-a-border-style-and-color-to-a-work-of-art-in-frame-tv-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-apply-a-border-style-and-color-to-a-work-of-art-in-frame-tv-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:20%20GMT	http://gt/in/support/tv-audio-video/how-to-use-the-remote-access-on-your-samsung-smart-tv-in-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-use-the-remote-access-on-your-samsung-smart-tv-in-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:20%20GMT	http://gt/in/support/tv-audio-video/how-to-find-your-pin-code-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-find-your-pin-code-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
15:18:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202024%2009:48:20%20GMT	http://gt/in/support/tv-audio-video/how-to-activate-or-deactivate-the-smart-hub-hindi/	E:/Website1/samclone/gt/in/support/tv-audio-video/how-to-activate-or-deactivate-the-smart-hub-hindi/index.html	(from https://gt/in/support/samsung-product-support-hindi/)
